Rv_ID,Gene name,Geneid/Contrast_id,is_sdr,func_tuberculist,function_sanger,redox_enzyme,function_redox_,Function,groups,COG,cog_annot,UK_score_4,u1,u2,u3,u1_tn,u2_tn
Rv3694c,Rv3694c,3783.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,2.469875,-2.0911763,0.74330175,12.068000999999999,-6.028327
Rv3695,Rv3695,3784.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.0,S,Function unknown ,0.0,3.1535067999999997,-0.36915964,2.4010055,11.922977000000001,-6.049768
Rv3696c,glpK,3785.0,0.0,intermediary metabolism and respiration,ATP:glycerol 3-phosphotransferase,0.0,,Glycerol kinase (EC 2.7.1.30),0.0,C,Energy production and conversion ,0.0,2.9396286,-0.14707613,2.015214,9.70705,-1.0951402
Rv3697A,vapB48,3787.0,,,,,,,,,,,3.2661784,-1.6677269000000001,0.17070161,-2.4366171000000003,-12.527194
Rv3697c,vapC48,3786.0,0.0,"virulence, detoxification, adaptation",conserved hypothetical protein,0.0,,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.0,R,General function prediction only ,0.0,2.0867367,-0.53231704,0.3762586,12.087067999999999,-6.0018480000000025
Rv3698,Rv3698,3788.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.6404953,-1.0806372,-0.15835945,10.269872,-0.6517628000000001
Rv3699,Rv3699,3789.0,0.0,conserved hypotheticals,Probable methyltransferase,0.0,,Methyltransferase (EC 2.1.1.-),0.0,QR,,0.0,0.7096604000000001,-1.2650219999999999,0.13941006,11.63557,-5.73773
Rv3700c,Rv3700c,3790.0,0.0,intermediary metabolism and respiration,probable acetyltransferase,0.0,,"Selenocysteine lyase, CsdB",0.0,E,Amino acid transport and metabolism ,0.0,1.8390183,-0.27106956,0.5399039000000001,-6.971042999999999,2.9815197
Rv3701c,Rv3701c,3791.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,ABC transporter ATP-binding protein,0.0,S,Function unknown ,0.0,2.9213327999999996,-0.9803269,0.9602388000000001,11.679246000000001,-5.797175
Rv3702c,Rv3702c,3792.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Glutamine amidotransferases class-II,0.0,R,General function prediction only ,0.0,2.1389225,-1.6684499,0.22368915,8.04542,-4.182097
Rv3703c,Rv3703c,3793.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Serine/threonine kinase,0.0,S,Function unknown ,0.0,3.0235338,-0.21098427,2.304509,-6.987936500000001,2.6273703999999998
Rv3704c,gshA,3794.0,0.0,intermediary metabolism and respiration,possible [gamma]-glutamylcysteine synthase,0.0,,"Similar to Glutamate--cysteine ligase (EC 6.3.2.2), function unknown",0.0,H,Coenzyme transport and metabolism ,0.0,2.8133082000000003,-0.7060793000000001,-0.5851611999999999,-6.933578999999999,2.7098126000000002
Rv3705A,Rv3705A,3796.0,0.0,conserved hypotheticals,,0.0,,,0.0,S,Function unknown ,0.0,3.6169946000000004,-1.3508478000000002,0.13754076,9.394428999999999,-1.6351242
Rv3705c,Rv3705c,3795.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.6598496,-1.3706307,0.71912587,9.418008,-1.6626424
Rv3706c,Rv3706c,3797.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.5043647000000004,-1.3428495,0.21481809,12.016477,-6.0137835
Rv3707c,Rv3707c,3798.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.0036771,0.016149035,-0.2522752,-6.877335499999999,2.5998930000000002
Rv3708c,asd,3799.0,0.0,intermediary metabolism and respiration,aspartate semialdehyde dehydrogenase,1.0,"Involved at the second step in the common biosynthetic pathway leading from asp to the cell wall precursor MESO-diaminopimelate, to LYS, to met, to ILE and to THR [catalytic activity: L-aspartate-semialdehyde + orthophosphate + NADP(+) = L-aspartyl phosphate + NADPH].",Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11),0.0,E,Amino acid transport and metabolism ,0.0,2.4035995,-0.21139940000000002,0.23834062,10.818276,-0.031143274
Rv3709c,ask,3800.0,0.0,intermediary metabolism and respiration,aspartokinase,0.0,,Aspartokinase (EC 2.7.2.4),0.0,E,Amino acid transport and metabolism ,0.0,1.9769983,-0.54215705,0.5242485,11.964427,-5.9594245
Rv3710,leuA,3801.0,0.0,intermediary metabolism and respiration,2-isopropylmalate synthase,0.0,,2-isopropylmalate synthase (EC 2.3.3.13),0.0,E,Amino acid transport and metabolism ,0.0,2.1858366,-1.3825863999999999,1.3493481999999999,-4.878419,1.4179752
Rv3711c,dnaQ,3802.0,0.0,information pathways,DNA polymerase III [epsilon] chain,0.0,,DNA polymerase III epsilon subunit (EC 2.7.7.7),0.0,L,"Replication, recombination and repair ",0.0,2.1694381000000003,-0.55334747,0.33013263,-7.0112944000000015,2.7131054
Rv3712,Rv3712,3803.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,proposed amino acid ligase found clustered with an amidotransferase,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,2.4266002,-0.70153147,-0.4493103,-7.03741,2.9506245
Rv3713,cobQ2,3804.0,0.0,intermediary metabolism and respiration,possible cobyric acid synthase,0.0,,Putative amidotransferase similar to cobyric acid synthase,0.0,R,General function prediction only ,0.0,1.2750814,0.7819419,0.9180788000000001,-6.9299827,2.6604347
Rv3714c,Rv3714c,3805.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.2135812,-0.58293515,0.62587225,10.057607,-1.5405731000000005
Rv3715c,recR,3806.0,0.0,information pathways,RecBC-Independent process of DNA repair,0.0,,Recombination protein RecR,0.0,L,"Replication, recombination and repair ",0.0,1.1289426000000002,1.0568036,0.96746993,9.093213,-1.7295115
Rv3716c,Rv3716c,3807.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.2669073,1.1165898,1.0390724,-6.909560000000001,2.6592324
Rv3717,Rv3717,3808.0,0.0,conserved hypotheticals,possible N-acetylmuramoyl-L-alanine amidase,0.0,,probable secreted protein,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,-0.19639087,-0.53967595,-0.03919161,8.982576,-1.6137792
Rv3718c,Rv3718c,3809.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.9413843999999998,-0.18785860000000001,-0.054952535999999996,7.875153,-2.169283
Rv3719,Rv3719,3810.0,0.0,conserved hypotheticals,conserved hypothetical protein,1.0,Function unknown,FAD/FMN-containing dehydrogenases,0.0,C,Energy production and conversion ,3.0,2.8965833,-1.6761063000000005,1.9011221,9.948525,-1.3128052
Rv3720,Rv3720,3811.0,0.0,lipid metabolism,C-term similar to cyclopropane fatty acid synthases,0.0,,Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,2.6651926,-1.7993442,1.1046416000000001,-6.835578999999999,2.6952798
Rv3721c,dnaZX,3812.0,0.0,information pathways,"DNA polymerase III, [gamma] (dnaZ) and t (dnaX)",0.0,,DNA polymerase III subunits gamma and tau (EC 2.7.7.7),0.0,L,"Replication, recombination and repair ",0.0,3.0230113999999997,-1.6261272,1.9630914000000002,-6.964092,2.693048
Rv3722c,Rv3722c,3813.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,Aspartate transaminase (EC 2.6.1.1),0.0,KE,,0.0,2.1104016,-0.68296003,0.32323164,10.018587,-1.5506537
Rv3723,Rv3723,3814.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,0.7561274,-0.9382189000000001,0.3410893,-6.8903947,2.5413248999999998
Rv3724A,cut5a,3815.0,0.0,cell wall and cell processes,,0.0,,"serine esterase, cutinase family",0.0,S,Function unknown ,0.0,1.0207530999999999,-1.0219349,0.6099100000000001,8.060661999999999,-4.1649218
Rv3724B,cut5b,3816.0,0.0,cell wall and cell processes,,0.0,,"serine esterase, cutinase family",0.0,S,Function unknown ,0.0,2.809507,-0.72011423,0.7566349,-5.551989,1.6657529999999998
Rv3725,Rv3725,3817.0,0.0,intermediary metabolism and respiration,putative oxidoreductase,1.0,Function unknown; probably involved in cellular metabolism.,Dihydroflavonol-4-reductase (EC 1.1.1.219),0.0,MG,,2.0,2.9119928,0.04388063,2.1232686000000003,10.354703,-0.54513425
Rv3726,Rv3726,3818.0,0.0,intermediary metabolism and respiration,"Putative alcohol dehydrogenase, zinc-type",1.0,Function unknown; probably involved in cellular metabolism.,"2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)",0.0,ER,,3.0,1.7782288,0.29101855,1.5918187,-6.9372053,2.7208352000000002
Rv3727,Rv3727,3819.0,0.0,intermediary metabolism and respiration,similar to phytoene dehydrogenase precursor,1.0,Function unknown; probably involved in cellular metabolism.,POSSIBLE OXIDOREDUCTASE,0.0,S,Function unknown ,3.0,3.281311,-0.5245205,2.2448517999999997,10.823164,-0.026703477000000003
Rv3728,Rv3728,3820.0,0.0,cell wall and cell processes,possible sugar transporter,0.0,,Multidrug resistance protein B,0.0,GEPR,,0.0,0.40287066,-0.9863641,0.8758843000000001,-6.921683,2.934878
Rv3729,Rv3729,3821.0,0.0,intermediary metabolism and respiration,probable transferase,0.0,,Possible Fe-S oxidoreductase,0.0,QR,,0.0,3.5702762999999997,-1.0422719999999999,-0.29978216,11.979744,-6.0255747
Rv3730c,Rv3730c,3822.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,ATP-dependent DNA ligase (EC 6.5.1.1),0.0,L,"Replication, recombination and repair ",0.0,2.4777023999999996,-0.38789186,-0.5667255999999999,11.553867,-5.6531987
Rv3731,ligC,3823.0,0.0,information pathways,probable DNA ligase,0.0,,ATP-dependent DNA ligase (EC 6.5.1.1) LigC,0.0,L,"Replication, recombination and repair ",0.0,2.3531036,-1.216384,-0.3293095,-6.9492563999999994,2.6809685
Rv3732,Rv3732,3824.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.6816137,-1.1094313,2.2996557,12.018291,-5.991968
Rv3733c,Rv3733c,3825.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,MutT-like protein,0.0,LR,,0.0,1.5376514,0.6921529000000001,0.9434039000000001,7.255778,-3.6086216
Rv3734c,tgs2,3826.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,Wax ester synthase/acyl-CoA:diacylglycerol acyltransferase,0.0,S,Function unknown ,0.0,3.5365867999999994,-1.1490663,0.28211403,-6.9730186000000005,2.6207895
Rv3735,Rv3735,3827.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Probable transmembrane protein,0.0,S,Function unknown ,0.0,2.6095004,-1.8874423999999999,1.3385136,-7.053835,2.8555264
Rv3736,Rv3736,3828.0,0.0,regulatory proteins,transcriptional regulator (AraC/XylS family),0.0,,"Transcriptional regulator, AraC family",0.0,K,Transcription ,0.0,3.1460352000000005,-0.076614074,-0.55790263,-7.051324,2.814905
Rv3737,Rv3737,3829.0,0.0,cell wall and cell processes,possible membrane protein,0.0,,"membrane protein, putative",0.0,S,Function unknown ,0.0,1.9169685,-0.35723459999999996,0.27989292,-7.138687599999999,2.863036
Rv3738c,PPE66,3830.0,0.0,PE/PPE,PPE-family protein,0.0,,PPE family protein,0.0,S,Function unknown ,0.0,2.2940946,-0.287207,-0.55970263,-6.960591,2.697875
Rv3739c,PPE67,3831.0,0.0,PE/PPE,PPE-family protein,0.0,,Predicted cobalt transporter in Mycobacteria,0.0,S,Function unknown ,0.0,1.602322,-0.5188709,-0.057098467,-6.9663076,2.5955644
Rv3740c,Rv3740c,3832.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,Wax ester synthase/acyl-CoA:diacylglycerol acyltransferase,0.0,S,Function unknown ,0.0,2.4639006,-1.0239658,-0.67200565,-6.943685,2.7281144
Rv3741c,Rv3741c,3833.0,0.0,intermediary metabolism and respiration,possible monooxygenasemonoxygenase-a,1.0,Function unknown; probably involved in cellular metabolism.,"monooxygenase, flavin-binding family",0.0,P,Inorganic ion transport and metabolism ,2.0,3.8471154999999997,-1.334447,0.3899144000000001,-7.2238083,3.0063002
Rv3742c,Rv3742c,3834.0,0.0,intermediary metabolism and respiration,possible monooxygenase-b,1.0,Function unknown; probably involved in cellular metabolism.,"monooxygenase, flavin-binding family",0.0,P,Inorganic ion transport and metabolism ,2.0,3.8621402000000002,-1.3187038,0.35493833,-6.931928999999999,3.0768299999999997
Rv3743c,ctpJ,3835.0,0.0,cell wall and cell processes,probable cation-transporting ATPase,0.0,,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",0.0,P,Inorganic ion transport and metabolism ,0.0,2.8619293999999997,-0.93199253,-0.54271257,-6.9772677,2.7820207999999997
Rv3744,nmtR,3836.0,0.0,regulatory proteins,transcriptional regulator (ArsR family),0.0,,,0.0,K,Transcription ,0.0,0.92969394,-1.4173870000000002,0.13890363,-7.116384,2.958438
Rv3745c,Rv3745c,3837.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.1768603,-0.15514062,-0.18122213,-7.0832458,2.9909716
Rv3746c,PE34,3838.0,0.0,PE/PPE,PE-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,3.0713,-0.9181995999999999,0.7227186999999999,-2.5265546000000003,-12.361234
Rv3747,Rv3747,3839.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.0650365,0.92757976,1.0281713,-7.0762979999999995,3.0745409
Rv3748,Rv3748,3840.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.2122724,-0.57903594,0.20387460000000002,-7.432253,3.3055313
Rv3749c,Rv3749c,3841.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.993394,-1.4418851000000001,0.18101546,-7.3365893,3.0753849
Rv3750c,Rv3750c,3842.0,0.0,insertion seqs and phages,excisionase,0.0,,Excisionase,0.0,S,Function unknown ,0.0,0.7880403,-1.1188927,0.07944245,-7.213352,2.7464685
Rv3751,Rv3751,3843.0,0.0,insertion seqs and phages,putative integrase,0.0,,Integrase,0.0,L,"Replication, recombination and repair ",0.0,1.747338,-0.5822425,-0.4040748,10.434907,-1.2412632
Rv3752c,Rv3752c,3844.0,0.0,intermediary metabolism and respiration,probable cytidine/deoxycytidylate deaminase,0.0,,tRNA-specific adenosine-34 deaminase (EC 3.5.4.-),0.0,FJ,,0.0,1.8531966,-0.49095362,0.09813221,-7.110355,2.6905532
Rv3753c,Rv3753c,3845.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.1414726,-1.1232028,0.45091113,9.041901,-1.4920226
Rv3754,tyrA,3846.0,0.0,intermediary metabolism and respiration,prephenate dehydrogenase,1.0,Involved in tyrosine biosynthesis [catalytic activity: prephenate + NAD(+) = 4-hydroxyphenylpyruvate + CO(2) + NADH].,Arogenate dehydrogenase (EC 1.3.1.43),0.0,E,Amino acid transport and metabolism ,0.0,2.7017643,-1.5228376000000001,1.4952626,-7.1793633,3.1349158
Rv3755c,Rv3755c,3847.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.0049818000000001,-0.25732350000000004,1.9231610000000001,6.597234200000001,-2.4470224
Rv3756c,proZ,3848.0,0.0,"virulence, detoxification, adaptation",transport system permease,0.0,,Glycine betaine ABC transport system permease protein,0.0,E,Amino acid transport and metabolism ,0.0,0.5800178,-0.97019476,0.1411623,9.169241,-1.3495704
Rv3757c,proW,3849.0,0.0,"virulence, detoxification, adaptation",transport system permease,0.0,,L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1),0.0,E,Amino acid transport and metabolism ,0.0,1.9610101000000002,-0.16946137,0.0062415837,-7.212932,3.0448188999999997
Rv3758c,proV,3850.0,0.0,"virulence, detoxification, adaptation",osmoprotection ABC transporter,0.0,,L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1),0.0,E,Amino acid transport and metabolism ,0.0,2.3035495,-0.110648416,-0.8169516,-7.3110732999999986,2.9408066
Rv3759c,proX,3851.0,0.0,"virulence, detoxification, adaptation",similar to osmoprotection proteins,0.0,,L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,3.3792440000000004,-1.2212588,0.0043882723,10.384034,-0.62133634
Rv3760,Rv3760,3852.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.0,S,Function unknown ,0.0,0.733404,-0.44349635,1.5158178,-7.3156238,2.8751507000000003
Rv3761c,fadE36,3853.0,0.0,lipid metabolism,acyl-CoA dehydrogenase,0.0,,Acyl-CoA dehydrogenase FadE36 (EC 1.3.99.-),0.0,R,General function prediction only ,0.0,2.7904522000000003,-1.3332475000000001,2.2000477000000003,11.767698,-6.08044
Rv3762c,Rv3762c,3854.0,0.0,intermediary metabolism and respiration,probable alkyl sulfatase,0.0,,alkyl sulfatase (EC 3.1.6.-),0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.7475614999999998,-1.0703733999999998,0.22905721,12.105926,-6.0339913
Rv3763,lpqH,3855.0,0.0,cell wall and cell processes,19 kDKD,0.0,,19 kDa lipoprotein antigen precursor LpqH,0.0,S,Function unknown ,0.0,2.104072,-1.3322817,0.6870934,-7.2286673,2.8244085
Rv3764c,tcrY,3856.0,0.0,regulatory proteins,sensor histidine kinase,0.0,,sensor histidine kinase,0.0,T,Signal transduction mechanisms ,0.0,0.7504369000000001,-0.26061910000000005,1.5396493999999998,-7.2076216,2.9323194
Rv3765c,tcrX,3857.0,0.0,regulatory proteins,two-component response regulator,0.0,,putative two-component system response regulator,0.0,TK,,0.0,2.9306433,-1.1664305,0.29818320000000004,-7.1468368,2.6964602
Rv3766,Rv3766,3858.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,0.7622960999999999,-0.18551467,1.7839493999999998,-7.3103504,2.92366
Rv3767c,Rv3767c,3859.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,O-Methyltransferase involved in polyketide biosynthesis,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.42403,-0.72718126,0.69418985,-7.1619635,2.9160426
Rv3768,Rv3768,3860.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.3101716,0.03235444,-0.50966096,-7.2325883,2.8477433
Rv3769,Rv3769,3861.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,NT,,0.0,2.3061275,-0.2733089,-0.077224575,-7.319569599999999,3.1469646
Rv3770A,Rv3770A,3863.0,0.0,insertion seqs and phages,,0.0,,PROBABLE REMNANT OF A TRANSPOSASE,0.0,S,Function unknown ,0.0,1.6290833,-0.5927116,-0.19116628,-7.2606797000000025,2.959937
Rv3770B,Rv3770B,3864.0,0.0,insertion seqs and phages,,0.0,,Mobile element protein,0.0,S,Function unknown ,0.0,1.989424,1.4146036,1.1326753,-7.4437222000000025,2.9296005000000003
Rv3770c,Rv3770c,3862.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,0.680125,-0.26550204,1.4764946,-7.443637,3.0652752
Rv3771c,Rv3771c,3865.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.8025287,-0.39544874,0.36387402,-7.477846,2.9670959999999997
Rv3772,hisC2,3866.0,0.0,intermediary metabolism and respiration,histidinol-phosphate aminotransferase,0.0,,Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57),0.0,E,Amino acid transport and metabolism ,0.0,2.2951507999999996,0.89833796,1.6787158,11.735014999999999,-6.0076035999999995
Rv3773c,Rv3773c,3867.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,"Transcriptional regulator, ArsR family",0.0,S,Function unknown ,0.0,2.8220305,-2.0024521,1.673182,-7.4454594,2.9642197999999995
Rv3774,echA21,3868.0,0.0,lipid metabolism,enoyl-CoA hydratase/isomerase superfamily,0.0,,Enoyl-CoA hydratase,0.0,I,Lipid transport and metabolism ,0.0,1.9864979999999999,-0.6343093000000001,-0.045037545,-5.0006704000000015,1.2092437
Rv3775,lipE,3869.0,0.0,intermediary metabolism and respiration,probable hydrolase,0.0,,Beta-lactamase,0.0,V,Defense mechanisms ,0.0,3.027045,-0.18699755,2.394992,-7.383969299999999,3.2470365
Rv3776,Rv3776,3870.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.27786824,-2.2094264,-0.21618275,-7.569446000000001,3.064485
Rv3777,Rv3777,3871.0,0.0,intermediary metabolism and respiration,3-Hydroxyacyl-CoA Dehydrogenase,1.0,Function unknown; probably involved in cellular metabolism.,Quinone oxidoreductase (EC 1.6.5.5),0.0,CR,,3.0,2.8833117,-1.136796,0.24881342,-7.323312299999999,2.994052
Rv3778c,Rv3778c,3872.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,Cysteine desulfurase (EC 2.8.1.7),0.0,E,Amino acid transport and metabolism ,0.0,2.427663,0.52483463,2.0155754,-7.4139485,3.1664932
Rv3779,Rv3779,3873.0,0.0,cell wall and cell processes,unknown membrane protein,0.0,,,0.0,S,Function unknown ,0.0,3.5283937000000005,-1.1984295,2.2139986,-7.6974635,3.2081397000000003
Rv3780,Rv3780,3874.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.7390234,-0.90324533,0.41750666,-7.6457524,3.2038646
Rv3781,rfbE,3875.0,0.0,cell wall and cell processes,ABC transporter,0.0,,"O-antigen export system, ATP-binding protein",0.0,GM,,0.0,1.5457745,0.10032627,0.42189506,-7.575007,3.0869727000000005
Rv3782,glfT1,3876.0,0.0,cell wall and cell processes,similar to rhamnosyl transferase,0.0,,Putative glycosyl transferase,0.0,R,General function prediction only ,0.0,0.65025246,-1.0987035,0.1661797,-7.4801854999999975,2.8505664
Rv3783,rfbD,3877.0,0.0,cell wall and cell processes,"integral membranememebrane protein, ABC-2 SUBFAMILY",0.0,,O-antigen export system permease protein RfbD,0.0,GM,,0.0,2.0087087,-0.46993923,0.09251495,-7.454386,3.1971423999999997
Rv3784,Rv3784,3878.0,0.0,intermediary metabolism and respiration,probable UDP-galactose 4-epimerase,1.0,Possibly involved in dTDP-L-rhamnose biosynthesis within the O antigen biosynthesis pathway of lipopolysaccharide biosynthesis [catalytic activity: dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O].,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",0.0,MG,,1.0,1.36237,0.22411619,1.6521312,-7.474703,3.1625537999999995
Rv3785,Rv3785,3879.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",0.0,S,Function unknown ,0.0,3.6389824999999996,-1.1332053,2.203662,-7.4615550000000015,3.145984
Rv3786c,Rv3786c,3880.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,Membrane proteins related to metalloendopeptidases,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,2.3393087,-0.46447372,-1.0435528,8.147105,-4.1808457
Rv3787c,Rv3787c,3881.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.1394792000000002,-0.38995728,2.3152208,-7.4863515,3.2740376
Rv3788,Rv3788,3882.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,Nucleoside diphosphate kinase regulator,0.0,K,Transcription ,0.0,3.28217,0.6360875,-0.2539311,-7.570978599999999,3.0300803
Rv3789,Rv3789,3883.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,2.1118900000000003,-0.19052178,-0.8263425,-7.7395325,3.2668532999999997
Rv3790,dprE1,3884.0,0.0,lipid metabolism,putative oxidoreductase,1.0,"Together with DPRE2|Rv3791, catalyzes epimerization of decaprenylphosphoryl ribose (DPR) to decaprenylphosphoryl arabinose (DPA) in arabinan synthesis","Oxidoreductase, FAD-binding protein",0.0,C,Energy production and conversion ,0.0,2.3179066,-0.031442147000000004,0.7125184,-7.501815299999999,3.1478324
Rv3791,dprE2,3885.0,1.0,lipid metabolism,putative oxidoreductase,1.0,"Together with DPRE2|Rv3791, catalyzes epimerization of decaprenylphosphoryl ribose (DPR) to decaprenylphosphoryl arabinose (DPA) in arabinan synthesis",3-oxoacyl-[acyl-carrier protein] reductase paralog (EC 1.1.1.100),1.0,IQR,,1.0,0.76943225,-0.18275772,1.3626758999999995,8.001405,-1.9318093999999997
Rv3792,aftA,3886.0,0.0,cell wall and cell processes,unknown membrane protein,0.0,,putative membrane protein,0.0,S,Function unknown ,0.0,1.8759637999999998,-0.2534898,-0.6244755,-5.041903,1.2403643999999998
Rv3793,embC,3887.0,0.0,cell wall and cell processes,involved in arabinogalactan synthesis,0.0,,INTEGRAL MEMBRANE INDOLYLACETYLINOSITOL ARABINOSYLTRANSFERASE EMBC (ARABINOSYLINDOLYLACETYLINOSITOL SYNTHASE),0.0,S,Function unknown ,0.0,0.8898184000000001,0.55298775,0.6282026999999999,9.948566,-1.3118197
Rv3794,embA,3888.0,0.0,cell wall and cell processes,involved in arabinogalactan synthesis,0.0,,Probable arabinosyltransferase A (EC 2.4.2.-),0.0,S,Function unknown ,0.0,0.9856600000000001,0.6068775,0.6031329000000001,-7.457917,2.9731462000000004
Rv3795,embB,3889.0,0.0,cell wall and cell processes,involved in arabinogalactan synthesis,0.0,,INTEGRAL MEMBRANE INDOLYLACETYLINOSITOL ARABINOSYLTRANSFERASE EMBC (ARABINOSYLINDOLYLACETYLINOSITOL SYNTHASE),0.0,S,Function unknown ,0.0,0.9627723,0.5928769,0.5977834,-7.644344,3.0540144000000002
Rv3796,Rv3796,3890.0,0.0,conserved hypotheticals,proable arylsulfatase,0.0,,Putative uncharacterized protein BCG_3858,0.0,R,General function prediction only ,0.0,2.3281476000000003,-0.39092398,-1.0533206,12.026006,-6.0052147000000025
Rv3797,fadE35,3891.0,0.0,lipid metabolism,acyl-CoA dehydrogenase,0.0,,Probable acyl-CoA dehydrogenase fadE35 (EC 1.3.99.-),0.0,I,Lipid transport and metabolism ,0.0,2.9558093999999997,-1.169662,0.35854559999999996,-7.468336,2.938239
Rv3798,Rv3798,3892.0,0.0,insertion seqs and phages,transposase,0.0,,Mobile element protein,0.0,L,"Replication, recombination and repair ",0.0,2.8865688,-0.17620075,1.3231438,-7.8297873,3.4127797999999996
Rv3799c,accD4,3893.0,0.0,lipid metabolism,acetyl/propionyl CoA carboxylase [beta] subunit,0.0,,Propionyl-CoA carboxylase beta chain (EC 6.4.1.3),0.0,I,Lipid transport and metabolism ,0.0,1.1278058000000002,0.5166994,-0.012823648,-7.489428,2.915437
